ModelID,CellLineName,StrippedCellLineName,OncotreeLineage,OncotreePrimaryDisease,BLVRB_RNA,BLVRB_Protein,BLVRB_dependency,BLVRB_effect,Is_Breast_Cancer
ACH-001378,PACADD-159,PACADD159,Pancreas,Pancreatic Adenocarcinoma,6.345080520622749,,,,0
ACH-001379,PACADD-161,PACADD161,Pancreas,Pancreatic Adenocarcinoma,7.736679280960452,,0.002438176,0.204055728,0
ACH-001380,PACADD-165,PACADD165,Pancreas,Pancreatic Adenocarcinoma,5.716845520470261,,0.035734132,-0.05674428,0
ACH-001382,PACADD-188,PACADD188,Pancreas,Pancreatic Adenocarcinoma,7.923523595411397,,0.037848117,-0.094351801,0
ACH-001383,PWR-1E,PWR1E,Prostate,Non-Cancerous,,,,,0
ACH-001384,RO82-W-1,RO82W1,Thyroid,Well-Differentiated Thyroid Cancer,6.343372287499578,,,,0
ACH-001385,RPMI 2650,RPMI2650,Head and Neck,"Head and Neck Carcinoma, Other",4.921645788217358,,0.019462746,-0.015580337,0
ACH-001386,SCLC-22H,SCLC22H,Lung,Lung Neuroendocrine Tumor,0.0,,0.022373948,-0.012091073,0
ACH-001388,SUM-102PT,SUM102PT,Breast,Invasive Breast Carcinoma,4.90632783479708,,0.019850058,0.06390889,1
ACH-001389,SUM-1315MO2,SUM1315MO2,Breast,Invasive Breast Carcinoma,6.14377910355785,,0.016359695,0.039715011,1
ACH-001390,SUM-149PT,SUM149PT,Breast,Invasive Breast Carcinoma,5.144527731653031,,0.001576645,0.248338222,1
ACH-001391,SUM-159PT,SUM159PT,Breast,Invasive Breast Carcinoma,6.672948577630695,,0.130420374,-0.225681347,1
ACH-001392,SUM-185PE,SUM185PE,Breast,Invasive Breast Carcinoma,7.1073635612137975,,0.005231125,0.246122735,1
ACH-001393,SUM-190PT,SUM190PT,Breast,Invasive Breast Carcinoma,8.204150500648966,,0.011623789,0.047759468,1
ACH-001394,SUM-229PE,SUM229PE,Breast,Invasive Breast Carcinoma,6.415418974051954,,0.01485363,0.067306448,1
ACH-001395,SUM-44PE,SUM44PE,Breast,Invasive Breast Carcinoma,8.522934560943455,,,,1
ACH-001396,SUM-52PE,SUM52PE,Breast,Invasive Breast Carcinoma,8.311153406997063,,0.018790913,0.081071216,1
ACH-001397,SUM225CWN,SUM225CWN,Breast,Invasive Breast Carcinoma,,,,,1
ACH-001398,SW 156,SW156,Kidney,Renal Cell Carcinoma,7.174925682500679,,0.01956015,0.005840791,0
ACH-001399,SW 626,SW626,Bowel,Colorectal Adenocarcinoma,5.309558206556845,,0.019294082,0.027252815,0
ACH-001400,SW 954,SW954,Vulva/Vagina,Squamous Cell Carcinoma of the Vulva/Vagina,5.535511788135015,,0.015832937,0.037085198,0
ACH-001401,SW-13,SW13,Adrenal Gland,Adrenocortical Carcinoma,6.78518433900956,,0.023019913,-0.014828267,0
ACH-001402,SW756,SW756,Cervix,Cervical Squamous Cell Carcinoma,3.842164258327408,,0.01973781,0.006573436,0
ACH-001403,TO14,TO14,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,6.545151372323748,,0.085497479,-0.130709825,0
ACH-001407,UM-UC-13,UMUC13,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,5.498289168657659,,0.01470276,0.045143902,0
ACH-001408,UM-UC-14,UMUC14,Bladder/Urinary Tract,Urethral Cancer,6.001718938549009,,0.008036608,0.080130578,0
ACH-001409,UM-UC-16,UMUC16,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,6.944858445807539,,0.011603357,0.137570959,0
ACH-001410,UM-UC-4,UMUC4,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,7.7867009012221,,,,0
ACH-001411,UM-UC-5,UMUC5,Bladder/Urinary Tract,Bladder Squamous Cell Carcinoma,6.910180994174794,,0.02602938,-0.066953104,0
ACH-001412,UM-UC-10,UMUC10,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,5.218858646640235,,0.037715027,-0.049442114,0
ACH-001413,UM-UC-11,UMUC11,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,5.524474328927965,,0.029748806,-0.019494417,0
ACH-001414,UM-UC-6,UMUC6,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,3.418418007993796,,0.00846002,0.060204308,0
ACH-001415,UM-UC7,UMUC7,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,6.397748209588593,,0.029230093,0.014573983,0
ACH-001416,UM-UC9,UMUC9,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,6.432216161119087,,0.008343776,0.118158911,0
ACH-001417,UMC-11,UMC11,Lung,Lung Neuroendocrine Tumor,,,,,0
ACH-001418,UWB1.289,UWB1289,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,4.841173076665187,,0.070293882,-0.107195734,0
ACH-001419,VP229,VP229,Breast,Invasive Breast Carcinoma,7.793447245938448,,0.025510407,-0.036258661,1
ACH-001421,WERI-Rb-1,WERIRB1,Eye,Retinoblastoma,4.097374822532542,,0.007830792,0.171498444,0
ACH-001422,WPE1-NA22,WPE1NA22,Prostate,Non-Cancerous,7.504755440133769,,0.02306865,0.059131432,0
ACH-001423,CCLF_PEDS_0002_T,CCLFPEDS0002T,Kidney,Wilms' Tumor,4.650500347138631,,,,0
ACH-001427,CCLF_PEDS_0007_T,CCLFPEDS0007T,Bone,Ewing Sarcoma,2.9780766207406595,,,,0
ACH-001428,CCLF_PEDS_0010_T,CCLFPEDS0010T,Bone,Ewing Sarcoma,6.413402834115505,,,,0
ACH-001430,TC-138,TC138,Bone,Ewing Sarcoma,3.150772490889977,,0.023371789,-0.012088714,0
ACH-001431,TC-205,TC205,Bone,Ewing Sarcoma,5.145383995851458,,0.049344814,-0.099403949,0
ACH-001433,CCLF_PEDS_0008_T,CCLFPEDS0008T,Soft Tissue,Epithelioid Sarcoma,6.47944885063464,,0.011794857,0.049865872,0
ACH-001435,1156QE/8,1156QE8,Testis,Non-Seminomatous Germ Cell Tumor,4.444468298322331,,,,0
ACH-001436,1411H,1411H,Testis,Non-Seminomatous Germ Cell Tumor,,,0.087245732,-0.125127285,0
ACH-001437,1618-K,1618K,Testis,Non-Seminomatous Germ Cell Tumor,4.889648758009035,,,,0
ACH-001438,1777N Rpmet,1777NRPMET,Testis,Non-Seminomatous Germ Cell Tumor,5.450389778504596,,,,0
ACH-001440,833KE,833KE,Testis,Non-Seminomatous Germ Cell Tumor,4.762013884404932,,,,0
ACH-001441,92-1,921,Eye,Ocular Melanoma,5.43413112105254,,,,0
ACH-001442,A388,A388,Skin,Cutaneous Squamous Cell Carcinoma,7.258716772925119,,0.023957209,-0.021567097,0
ACH-001443,ASH-3,ASH3,Thyroid,Anaplastic Thyroid Cancer,6.062087164199109,,0.029875654,-0.041434728,0
ACH-001445,BICR 3,BICR3,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.206291571094794,,,,0
ACH-001447,BJAB,BJAB,Lymphoid,Mature B-Cell Neoplasms,6.165204483257739,,,,0
ACH-001449,BL-2,BL2,Lymphoid,Mature B-Cell Neoplasms,5.211292603713651,,,,0
ACH-001450,BLUE-1,BLUE1,Lymphoid,Mature B-Cell Neoplasms,5.800892136518031,,0.013150491,-0.000850759,0
ACH-001451,BOKU,BOKU,Cervix,Cervical Squamous Cell Carcinoma,7.8759520362189,,0.003092326,0.227541384,0
ACH-001452,BONNA-12,BONNA12,Lymphoid,Mature B-Cell Neoplasms,,,,,0
ACH-001453,BPH-1,BPH1,Prostate,Non-Cancerous,5.839304584229234,,0.034266309,-0.061020884,0
ACH-001454,C10,C10,Bowel,Colorectal Adenocarcinoma,6.560756217407802,,0.014728125,0.070771093,0
ACH-001456,C125PM,C125PM,Bowel,Colorectal Adenocarcinoma,5.63357651881533,,,,0
ACH-001458,C75,C75,Bowel,Colorectal Adenocarcinoma,6.946555424493363,,0.008306672,0.11201979,0
ACH-001459,C80,C80,Bowel,Colorectal Adenocarcinoma,6.533150601153384,,0.008003377,0.085659157,0
ACH-001460,C84,C84,Bowel,Colorectal Adenocarcinoma,6.718416428327907,,0.000633712,0.2928359,0
ACH-001461,C99,C99,Bowel,Colorectal Adenocarcinoma,6.3170380976049145,,0.013905156,0.128955569,0
ACH-001465,CHLA-136,CHLA136,Peripheral Nervous System,Neuroblastoma,4.555165814309158,,,,0
ACH-001481,CHLA-90,CHLA90,Peripheral Nervous System,Neuroblastoma,5.108925846511825,,0.008809732,0.114637968,0
ACH-001484,CI,CI,Lymphoid,Mature B-Cell Neoplasms,4.778134967630455,,0.003573116,0.161478437,0
ACH-001485,CII,CII,Lymphoid,Non-Cancerous,3.2436568959910743,,,,0
ACH-001485,CII,CII,Lymphoid,Non-Cancerous,3.477845675332743,,,,0
ACH-001489,COR-L32,CORL32,Lung,Non-Small Cell Lung Cancer,3.845018275262604,,,,0
ACH-001490,COR-L321,CORL321,Lung,Non-Small Cell Lung Cancer,,,,,0
ACH-001492,DOGKIT,DOGKIT,Lymphoid,Mature B-Cell Neoplasms,4.811208978786221,,,,0
ACH-001493,DOGUM,DOGUM,Lymphoid,Mature B-Cell Neoplasms,4.148039258550497,,,,0
ACH-001494,EGI-1,EGI1,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,6.6174689346200335,,0.005504639,0.136367307,0
ACH-001495,EMTOKA,EMTOKA,Uterus,Endometrial Carcinoma,4.386769568392006,,0.036455401,-0.054842693,0
ACH-001496,ESO26,ESO26,Esophagus/Stomach,Esophagogastric Adenocarcinoma,6.176847329914595,,0.007262847,0.105537046,0
ACH-001497,ESO51,ESO51,Esophagus/Stomach,Esophagogastric Adenocarcinoma,7.536223899216223,,0.016468999,0.018965269,0
ACH-001498,Farage,FARAGE,Lymphoid,Mature B-Cell Neoplasms,4.792553458179198,,0.00167722,0.219760907,0
ACH-001500,FLO-1,FLO1,Esophagus/Stomach,Esophagogastric Adenocarcinoma,7.976730220677153,,0.002789377,0.196389502,0
ACH-001502,GCT-27,GCT27,Testis,Non-Seminomatous Germ Cell Tumor,4.7673952592656175,,0.016394043,-0.005811086,0
ACH-001503,GUMBUS,GUMBUS,Lymphoid,Mature B-Cell Neoplasms,3.70419692620661,,,,0
ACH-001508,H314,H314,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.574625313579819,,0.025619893,-0.011837323,0
ACH-001509,H357,H357,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.32424896610279,,0.02454953,-0.033361732,0
ACH-001510,H376,H376,Head and Neck,Head and Neck Squamous Cell Carcinoma,4.1969217338203295,,0.014391861,0.037810011,0
ACH-001510,H376,H376,Head and Neck,Head and Neck Squamous Cell Carcinoma,4.274231837795494,,0.014391861,0.037810011,0
ACH-001511,H413,H413,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.952502476685553,,0.00506041,0.172138018,0
ACH-001513,HCA-1,HCA1,Cervix,Cervical Adenocarcinoma,7.700092874758994,,0.039688046,-0.026327307,0
ACH-001514,HCC1008,HCC1008,Breast,Invasive Breast Carcinoma,,,,,1
ACH-001515,HCS-2,HCS2,Cervix,Cervical Squamous Cell Carcinoma,8.504008547272214,,0.010369612,0.074788723,0
ACH-001516,HCSC-1,HCSC1,Cervix,Cervical Adenocarcinoma,2.713814568388948,,,,0
ACH-001517,HEC-1,HEC1,Uterus,Endometrial Carcinoma,7.403378511064573,,0.040642207,-0.022186237,0
ACH-001518,HEC-116,HEC116,Uterus,Endometrial Carcinoma,6.4926703919742765,,0.083068038,-0.124733836,0
ACH-001519,H-EMC-SS,HEMCSS,Bone,Chondrosarcoma,7.591125854829039,,,,0
ACH-001520,HG-3,HG3,Lymphoid,Non-Cancerous,4.777661678713216,,0.010990264,0.0295485,0
ACH-001521,HKA-1,HKA1,Skin,Cutaneous Squamous Cell Carcinoma,7.421795550144247,,0.013915359,0.10542825,0
ACH-001522,HMY-1,HMY1,Skin,Melanoma,5.977664590890781,,0.020735175,4.78e-05,0
ACH-001523,HSC-1,HSC1,Skin,Cutaneous Squamous Cell Carcinoma,7.465778610254717,,0.033478822,-0.089508349,0
ACH-001524,HSC-5,HSC5,Skin,Cutaneous Squamous Cell Carcinoma,6.505103328406034,,0.006184323,0.137001144,0
ACH-001525,HT-3,HT3,Cervix,Cervical Adenocarcinoma,7.238920577771436,,0.095971181,-0.188705732,0
ACH-001526,HuO9,HUO9,Bone,Osteosarcoma,5.777222432878941,,0.040205133,-0.087264533,0
ACH-001528,IHH-4,IHH4,Thyroid,Well-Differentiated Thyroid Cancer,6.065843696087269,,0.036293508,-0.063787104,0
ACH-001529,JAR,JAR,Uterus,Gestational Trophoblastic Disease,6.223937981907429,,0.083673757,-0.161985048,0
ACH-001530,JEG-3,JEG3,Uterus,Gestational Trophoblastic Disease,7.385646735039611,,0.014316329,0.033692736,0
ACH-001532,JMU-RTK-2,JMURTK2,Kidney,Rhabdoid Cancer,6.537748003464215,,0.004884308,0.075706062,0
ACH-001533,KARPAS 1718,KARPAS1718,Lymphoid,Mature B-Cell Neoplasms,2.7262710287932848,,0.055192666,-0.124186079,0
ACH-001536,KKU-100,KKU100,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,7.941393928990847,,0.013978742,0.051934598,0
ACH-001537,KKU-055,KKU055,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,5.095017177388613,,,,0
ACH-001538,KKU-213,KKU213,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,6.913846824263042,,0.088947569,-0.163748898,0
ACH-001539,KML-1,KML1,Lymphoid,Mature B-Cell Neoplasms,7.081542023504776,,0.0154963,0.010970362,0
ACH-001540,KMLS-1,KMLS1,Soft Tissue,Liposarcoma,5.595247036560251,,,,0
ACH-001541,KMS-28PE,KMS28PE,Lymphoid,Mature B-Cell Neoplasms,4.270745704107243,,,,0
ACH-001542,KON,KON,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.095724031771129,,0.020781695,-0.025033387,0
ACH-001543,KOSC-2,KOSC2,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.173411306182299,,0.015948009,0.005193908,0
ACH-001543,KOSC-2,KOSC2,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.217075579380809,,0.015948009,0.005193908,0
ACH-001544,KYAE-1,KYAE1,Esophagus/Stomach,Esophagogastric Adenocarcinoma,,,0.004421199,0.211530245,0
ACH-001547,LO68,LO68,Pleura,Pleural Mesothelioma,7.379335042245334,,0.006336638,0.215733498,0
ACH-001548,LS,LS,Peripheral Nervous System,Neuroblastoma,4.172255475132686,,0.014050037,0.044610175,0
ACH-001549,Lu-135,LU135,Lung,Lung Neuroendocrine Tumor,7.400204882701279,,0.030287895,-0.015988768,0
ACH-001550,MCC13,MCC13,Skin,Merkel Cell Carcinoma,5.501283083612337,,0.033553792,-0.079820461,0
ACH-001551,MCC14/2,MCC142,Skin,Merkel Cell Carcinoma,5.134919114068497,,0.006649053,0.088868804,0
ACH-001552,MCC26,MCC26,Skin,Merkel Cell Carcinoma,4.84604193304148,,0.013375103,0.084526473,0
ACH-001554,mel-202,MEL202,Eye,Ocular Melanoma,6.396090970394369,,0.03079333,-0.059072393,0
ACH-001555,Mero-14,MERO14,Pleura,Pleural Mesothelioma,6.64333383961884,,0.056475624,-0.141093644,0
ACH-001556,Mero-25,MERO25,Pleura,Pleural Mesothelioma,3.1471112866697992,,0.008299495,0.089655835,0
ACH-001557,Mero-41,MERO41,Pleura,Pleural Mesothelioma,7.933189017327243,,0.013211176,0.056809687,0
ACH-001558,Mero-48a,MERO48A,Pleura,Pleural Mesothelioma,5.734706910936833,,0.012436228,0.077122705,0
ACH-001559,Mero-82,MERO82,Pleura,Pleural Mesothelioma,5.8510168909119855,,0.004989215,0.136815148,0
ACH-001560,Mero-83,MERO83,Pleura,Pleural Mesothelioma,4.667000806988274,,0.007849526,0.093965223,0
ACH-001561,Mero-84,MERO84,Pleura,Pleural Mesothelioma,6.454600346389236,,,,0
ACH-001562,Mero-95,MERO95,Pleura,Pleural Mesothelioma,6.940648351658726,,0.016283048,-0.010460405,0
ACH-001563,MM127,MM127,Skin,Melanoma,5.7634328216631925,,0.016788919,0.060911048,0
ACH-001566,MM370,MM370,Skin,Melanoma,5.967346166167988,,0.015190187,0.048235246,0
ACH-001567,MM383,MM383,Skin,Melanoma,5.691442039423,,0.016083011,-0.000863099,0
ACH-001568,MM386,MM386,Skin,Melanoma,5.706359253413427,,0.04370468,-0.079807519,0
ACH-001569,MM415,MM415,Skin,Melanoma,5.4350184530532015,,,,0
ACH-001570,MM426,MM426,Skin,Melanoma,6.73267622307331,,0.006961626,0.054141111,0
ACH-001571,Mo,MO,Lymphoid,Mature B-Cell Neoplasms,5.479806127237782,,,,0
ACH-001573,MOLM-1,MOLM1,Myeloid,Myeloproliferative Neoplasms,5.747975422418607,,,,0
ACH-001574,MOLM-14,MOLM14,Myeloid,Acute Myeloid Leukemia,5.196406393560916,,0.006487055,0.104048944,0
ACH-001577,MUTZ-8,MUTZ8,Myeloid,Acute Myeloid Leukemia,6.055887589641501,,0.008647555,0.094189872,0
ACH-001578,NCCIT,NCCIT,Testis,Non-Seminomatous Germ Cell Tumor,5.253758628305896,,0.012227251,0.052619155,0
ACH-001591,NCI-H1417,NCIH1417,Lung,Lung Neuroendocrine Tumor,2.8086527636532512,,,,0
ACH-001598,NCI-H295R,NCIH295R,Adrenal Gland,Adrenocortical Carcinoma,5.403237040880334,,,,0
ACH-001599,NCI-H64,NCIH64,Lung,Lung Neuroendocrine Tumor,,,,,0
ACH-001603,NH-12,NH12,Peripheral Nervous System,Neuroblastoma,1.0095621629519818,,0.088328764,-0.184683437,0
ACH-001605,no.10,NO10,CNS/Brain,Diffuse Glioma,7.962103606520068,,0.010164672,0.125367327,0
ACH-001606,no.11,NO11,CNS/Brain,Diffuse Glioma,,,0.007501749,0.143240293,0
ACH-001607,NOZ,NOZ,Biliary Tract,Intracholecystic Papillary Neoplasm,5.337329319637924,,0.026424365,0.018706,0
ACH-001608,NP 2,NP2,CNS/Brain,Diffuse Glioma,7.383877059978108,,0.009345209,0.081676767,0
ACH-001609,NP 3,NP3,CNS/Brain,Diffuse Glioma,7.422283467210838,,0.007983995,0.101932671,0
ACH-001610,NP 5,NP5,CNS/Brain,Diffuse Glioma,6.81080296150151,,0.120590349,-0.279514983,0
ACH-001611,NP 8,NP8,CNS/Brain,Diffuse Glioma,7.202505879224982,,0.048704204,-0.120477162,0
ACH-001613,OCI-AML4,OCIAML4,Myeloid,Acute Myeloid Leukemia,4.501343599277127,,0.022865816,-0.034339952,0
ACH-001616,OCI-LY18,OCILY18,Lymphoid,Mature B-Cell Neoplasms,3.785791155213349,,0.039683118,-0.067875788,0
ACH-001617,OCI-LY7,OCILY7,Lymphoid,Mature B-Cell Neoplasms,5.210864177222254,,,,0
ACH-001618,OCI-M2,OCIM2,Myeloid,Acute Myeloid Leukemia,7.95599855302086,,0.055749814,-0.13290287,0
ACH-001619,OCUG-1,OCUG1,Biliary Tract,Intracholecystic Papillary Neoplasm,8.054322127159256,,0.061431061,-0.100081979,0
ACH-001619,OCUG-1,OCUG1,Biliary Tract,Intracholecystic Papillary Neoplasm,8.006791705616461,,0.061431061,-0.100081979,0
ACH-001622,Onda 7,ONDA7,CNS/Brain,Diffuse Glioma,8.017248270427077,,0.025069075,0.014133084,0
ACH-001623,Onda 8,ONDA8,CNS/Brain,Diffuse Glioma,7.176073391463909,,0.020841488,0.029359265,0
ACH-001624,Onda 9,ONDA9,CNS/Brain,Diffuse Glioma,5.883774754189835,,0.011252988,0.10638623,0
ACH-001625,OSC-19,OSC19,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.779548650750849,,0.032502428,-0.022419074,0
ACH-001626,OSC-20,OSC20,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.487357715311547,,0.012682091,0.11767921,0
ACH-001627,P4E6,P4E6,Prostate,Non-Cancerous,6.696466841566169,,0.008187972,0.067368469,0
ACH-001628,PEA1,PEA1,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,5.208525063197686,,0.016239291,0.031529568,0
ACH-001630,PEO1,PEO1,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,4.926696868926417,,0.029971692,-0.024469983,0
ACH-001632,PEO4,PEO4,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,5.609527455051287,,0.014100349,0.19444734,0
ACH-001634,PGA-1,PGA1,Lymphoid,Mature B-Cell Neoplasms,4.632029685714546,,0.014894025,-0.000961377,0
ACH-001636,Ramos,RAMOS,Lymphoid,Non-Hodgkin Lymphoma,5.585815842864851,,,,0
ACH-001638,RC-K8,RCK8,Lymphoid,Mature B-Cell Neoplasms,4.956832635927266,,,,0
ACH-001638,RC-K8,RCK8,Lymphoid,Mature B-Cell Neoplasms,4.974033645079338,,,,0
ACH-001639,ROS-50,ROS50,Lymphoid,Mature B-Cell Neoplasms,,,0.041378464,-0.017553295,0
ACH-001641,SAT,SAT,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.828149181124294,,0.002623266,0.138236921,0
ACH-001642,SCC-3,SCC3,Lymphoid,Non-Hodgkin Lymphoma,5.279876114639971,,0.002737586,0.273871729,0
ACH-001643,SCCH-196,SCCH196,Bone,Ewing Sarcoma,,,0.033972885,-0.064318465,0
ACH-001645,SEKI,SEKI,Skin,Melanoma,5.884720012560474,,0.002077863,0.278960896,0
ACH-001647,SHI-1,SHI1,Myeloid,Acute Myeloid Leukemia,5.187197649549287,,0.005667871,0.072022344,0
ACH-001648,Shmac 4,SHMAC4,Prostate,Non-Cancerous,6.080348542197157,,0.041265249,-0.058488106,0
ACH-001649,Shmac 5,SHMAC5,Prostate,Non-Cancerous,6.457817520677625,,0.014055315,0.022470102,0
ACH-001650,SISO,SISO,Cervix,Cervical Adenocarcinoma,7.157528839906657,,0.010788051,0.055215977,0
ACH-001651,SKG-I,SKGI,Cervix,Cervical Squamous Cell Carcinoma,5.595088861858279,,0.041660393,-0.073224738,0
ACH-001652,SKG-II,SKGII,Cervix,Cervical Squamous Cell Carcinoma,6.969081400451886,,0.012918255,0.05145205,0
ACH-001653,SK-GT-2,SKGT2,Esophagus/Stomach,Esophagogastric Adenocarcinoma,6.662177010133757,,0.10328628,-0.184327693,0
ACH-001654,SK-GT-4,SKGT4,Esophagus/Stomach,Esophagogastric Adenocarcinoma,6.041451081940922,,0.023077985,-0.003811929,0
ACH-001655,SKN,SKN,Uterus,Uterine Sarcoma/Mesenchymal,6.576302935622203,,0.072797797,-0.198732505,0
ACH-001656,SKNO-1,SKNO1,Myeloid,Acute Myeloid Leukemia,3.17197217525072,,0.001643467,0.180075197,0
ACH-001662,SNU-2372,SNU2372,Breast,Invasive Breast Carcinoma,6.775998678022321,,0.020963927,0.003824511,1
ACH-001664,SNU-638,SNU638,Esophagus/Stomach,Esophagogastric Adenocarcinoma,6.363092210438782,,0.014684874,0.028968614,0
ACH-001667,SU-CCS-1,SUCCS1,Soft Tissue,Clear Cell Sarcoma,8.485140997105495,,,,0
ACH-001668,SUSA,SUSA,Testis,Non-Seminomatous Germ Cell Tumor,5.334489617467908,,0.018355785,0.004047438,0
ACH-001669,TANOUE,TANOUE,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,5.845680724992468,,0.009570121,0.029693421,0
ACH-001670,TASK1,TASK1,CNS/Brain,Embryonal Tumor,4.961961275666236,,0.005445619,0.105161078,0
ACH-001671,Tera-1,TERA1,Testis,Non-Seminomatous Germ Cell Tumor,3.896359047349877,,,,0
ACH-001672,Tera-2,TERA2,Testis,Non-Seminomatous Germ Cell Tumor,4.319704632018215,,,,0
ACH-001673,TFK-1,TFK1,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,8.091255534118506,,0.005046217,0.09153375,0
ACH-001674,TGW,TGW,Peripheral Nervous System,Neuroblastoma,2.2303137018342496,,0.014593337,0.013140519,0
ACH-001674,TGW,TGW,Peripheral Nervous System,Neuroblastoma,2.263061456112215,,0.014593337,0.013140519,0
ACH-001675,TR146,TR146,Head and Neck,Head and Neck Squamous Cell Carcinoma,,,0.006709741,0.110949926,0
ACH-001676,Ty-82,TY82,Head and Neck,"Head and Neck Carcinoma, Other",4.867723527852675,,0.013133382,0.016530658,0
ACH-001677,U-2904,U2904,Lymphoid,Mature B-Cell Neoplasms,4.274731299472939,,0.040596518,-0.091328232,0
ACH-001678,U-2940,U2940,Lymphoid,Mature B-Cell Neoplasms,4.939856561201672,,,,0
ACH-001679,U-2973,U2973,Lymphoid,Mature B-Cell Neoplasms,4.333101667635923,,,,0
ACH-001680,U-698-M,U698M,Lymphoid,Non-Hodgkin Lymphoma,4.957352822282849,,,,0
ACH-001683,ACC-3133,UACC3133,Breast,Invasive Breast Carcinoma,8.325112033280112,,0.1742811,-0.259354311,1
ACH-001684,UCSD-AML1,UCSDAML1,Myeloid,Acute Myeloid Leukemia,5.791485911865848,,,,0
ACH-001685,U-HO1,UHO1,Lymphoid,Hodgkin Lymphoma,7.089805317944519,,0.01496724,0.080111411,0
ACH-001686,ULA,ULA,Lymphoid,Mature B-Cell Neoplasms,4.25605957480922,,,,0
ACH-001687,UM-RC-3,UMRC3,Kidney,Renal Cell Carcinoma,6.624387533049018,,0.015816276,0.023703813,0
ACH-001688,UM-RC-7,UMRC7,Kidney,Renal Cell Carcinoma,6.0744797471206535,,0.017837418,0.097048367,0
ACH-001690,UPCI-SCC-026,UPCISCC026,Head and Neck,Head and Neck Squamous Cell Carcinoma,5.773745835477609,,0.011214534,0.056245353,0
ACH-001691,UPCI-SCC-029A,UPCISCC029A,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.674390029186338,,0.010964105,0.106197474,0
ACH-001692,UPCI-SCC-040,UPCISCC040,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.158282488773316,,0.013977783,0.047873238,0
ACH-001693,UPCI-SCC-072,UPCISCC072,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.606634693079649,,,,0
ACH-001694,UPCI-SCC-074,UPCISCC074,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.505019143961095,,0.015128022,-0.003375026,0
ACH-001695,UPCI-SCC-099,UPCISCC099,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.904460012641264,,0.029162761,-0.040110632,0
ACH-001696,UPCI-SCC-111,UPCISCC111,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.261162196429281,,0.013694848,0.037432441,0
ACH-001697,UPCI-SCC-114,UPCISCC114,Head and Neck,Head and Neck Squamous Cell Carcinoma,4.7134373821441535,,,,0
ACH-001698,UPCI-SCC-116,UPCISCC116,Head and Neck,Head and Neck Squamous Cell Carcinoma,4.632140228810909,,0.051277375,-0.119733762,0
ACH-001699,UPCI-SCC-131,UPCISCC131,Head and Neck,Head and Neck Squamous Cell Carcinoma,7.087409800016455,,0.021741947,-0.005763944,0
ACH-001700,UPCI-SCC-172,UPCISCC172,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.92405236525862,,,,0
ACH-001701,UPCI-SCC-200,UPCISCC200,Head and Neck,Head and Neck Squamous Cell Carcinoma,6.657561409339505,,0.058315969,-0.122852341,0
ACH-001702,VA-ES-BJ,VAESBJ,Soft Tissue,Epithelioid Sarcoma,6.383521136328166,,0.019086602,0.025530956,0
ACH-001703,VAL,VAL,Lymphoid,Mature B-Cell Neoplasms,2.825193370149934,,,,0
ACH-001704,VMRC-MELG,VMRCMELG,Skin,Melanoma,5.946288721445483,,,,0
ACH-001705,VP267,VP267,Breast,Invasive Breast Carcinoma,6.560351178297661,,,,1
ACH-001707,WA-OSEL,WAOSEL,Lymphoid,Mature B-Cell Neoplasms,4.306787184865665,,0.11290479,-0.211704703,0
ACH-001708,WSU-FSCCL,WSUFSCCL,Lymphoid,Mature B-Cell Neoplasms,4.859567087481598,,,,0
